Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,454.021892849015,469.853004135626,472.476065773993,471.890918542322,488.622222643696,494.755008028771,525.693823301009,500.224866623139,525.818457287848,510.937903652384,515.075498240815,508.556746994401,507.412755095438,503.254700009446,499.099790230844,511.885502734728,514.948827108147,518.460706253598,536.935142790771,544.125289836889,548.371534819426,540.622747465388,540.768238017649,551.006742654772,555.962782286148,565.553359749505,574.302865750492,591.77353015526,601.907993085373,611.007685844967,614.137235083638,628.320554864936,650.554963973291,644.071217908894,645.182843390689,651.359606871604,645.472001923653,673.698997420626,684.775780377366,660.756701330284,675.736917327708,696.199991395571,719.505916794546,729.833143236326,738.272274481308,747.356966759448,807.236421043888,867.907502577607,899.907328045175,926.42221954853,945.570903389665,973.646890096159,987.502501465337,1016.88094800324,1045.92207475817,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Kenya,KEN,792.958020207348,704.532413221054,742.214802683441,776.61405320386,783.777273902912,768.312009345226,847.028481793247,841.449011083599,873.396320093881,906.636182608442,831.801819281121,980.029449369286,1108.22714085008,1133.74828467608,1140.55255920466,1113.00977634208,1100.6565011535,1165.36861222478,1203.76787713531,1251.31913330141,1275.28269729355,1276.92778781689,1250.61396929068,1221.53485890834,1198.09437242046,1204.91932367736,1245.98851025394,1274.22087961614,1306.36433683504,1320.50774519897,1329.33312766232,1305.46415701447,1255.93870622359,1223.50616725762,1219.7841113305,1237.88250467675,1254.21025248674,1226.19542113337,1232.06658106635,1224.63404639886,1195.41296851656,1202.29348759987,1171.4262517349,1169.14433674051,1191.25443604556,1223.44738472019,1263.54164666211,1309.91092948216,1273.77226103073,1276.73503486074,1340.16467408856,1370.58000874482,1396.30178709756,1413.94142522583,1450.59338202277,1489.11959777284,1517.97796057742,1542.33773973372,1596.69045914945,1645.70961777862,1609.33414078281,1698.89578271444,1747.53198804428,1811.21651838425,1860.02287047776,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Liberia,LBR,2444.31469526757,2443.49659480131,2415.69266041905,2409.4954202823,2470.56791446524,2524.01173421628,2650.22595716575,2758.08976875735,2816.84664683349,2945.89004216618,3062.76012670052,3133.08794246405,3181.18745918364,3029.07698774212,3089.60241101354,2902.91706211827,2974.92235227576,2938.3808063932,2991.43152973263,2999.25307157856,2792.03699789523,2653.14625045204,2514.92132162384,2394.57437804073,2272.71154024111,2185.92809767452,2085.95288219421,2005.365759545,1908.45304051582,1360.08049123405,754.134009462384,735.180658658157,450.538677691808,290.388920233659,227.742776021788,216.093554614513,235.435058248512,449.286058616964,528.670341826706,609.040903258705,754.850917360951,754.422355762017,762.716393927064,528.567395543421,535.995882066218,539.665378841936,551.377446611852,574.609394348543,591.185378141907,603.256211077605,621.783295071575,646.908727016597,674.360011422232,717.007280358975,707.157694930142,692.590082351257,668.031513175601,671.260899835355,665.875439637137,636.699384824869,605.025475431411,621.927983063426,638.005183858289,653.329188343162,665.101337624192,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Malawi,MWI,260.372803776879,273.671621408503,268.930590447321,258.785106001313,259.238122939762,287.429237122103,317.619584182681,332.425655375486,318.047172486263,328.552929300512,322.094520458592,365.077375924135,378.037141418137,376.728815500011,392.972432824442,405.377974102106,413.438148179235,420.514723667702,445.993639511543,448.71641753731,433.515183153301,394.77170082524,388.989575970974,387.845329799767,392.970121764045,395.418720697156,380.298046902206,368.458072161033,360.182864554351,348.201112852441,353.771303717595,372.997561772469,335.726543539643,362.930995399017,329.584099900642,385.279714072363,405.397063690478,412.4131068375,419.313245170577,422.099909963762,418.592985038462,388.260039763569,385.308980237095,397.224846758815,408.064916052765,410.267979592536,417.877689776503,445.254305419586,465.55147298007,489.631418790158,508.088650552846,517.833736624232,512.74031797451,525.357645516557,539.562601918057,539.605363240686,538.221990810959,544.795729220349,553.528790902088,569.866249371948,559.447086086067,569.968967322435,560.635759714941,557.03523965791,551.95152347056,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Mauritania,MRT,..,1258.29089340116,1233.87062562594,1176.58206707027,1460.64612168482,1648.15508784285,1603.93873851294,1612.02915046702,1723.35775339553,1692.50794532791,1838.41001374306,1816.31114754056,1749.52293380609,1620.10877497697,1763.89532128038,1624.67349556081,1712.5637423748,1632.68713881863,1579.02167613992,1608.41044480032,1616.06630331058,1624.61577944679,1541.58055819249,1553.80890668568,1460.98164180622,1461.93452033511,1501.59342458119,1486.69636323159,1469.21194739442,1501.23289513922,1437.75048235693,1421.32599916128,1393.6010549879,1416.96725698321,1327.72304115123,1418.64664553675,1471.80330919792,1381.16274883447,1383.19229722759,1396.17220086364,1304.64439067179,1262.65567288639,1252.10300454131,1308.56307582578,1338.66768122804,1418.53202144135,1637.04191255803,1563.60628765192,1514.2655013629,1469.05426880813,1460.19179652873,1472.55245572229,1488.97177557214,1502.90142381083,1520.64621634902,1554.94897871782,1528.05152299375,1576.06857825162,1602.90225649072,1605.1352359742,1553.30615586591,1520.3111804259,1576.75624107308,1634.89897144624,1688.6139322919,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,251.567549222861,258.850606099762,235.767482817497,194.645654684469,178.41568638255,176.854086200431,169.787799695594,193.956902454941,210.222304910608,222.043123475899,221.048981086396,227.4627362365,206.194607588583,221.624579964898,220.478583291331,212.086249862904,227.198486695187,247.184945629196,266.672705397492,291.560018665606,287.390630344484,317.185703581034,340.13537022259,356.521157404125,377.064958084878,391.699758163976,420.526462764726,442.049574057751,460.94729485679,475.788178051193,494.162859074785,514.869957191994,540.2945177803,559.393953685688,585.266716133984,610.563774706589,620.779714954555,618.397694360334,621.153734194787,617.13932000195,591.804059985932,588.215854695416,596.058889461466,610.433258850746,605.604720848519,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Ghana,GHA,1100.76305218242,1106.49456785536,1124.53316411011,1146.37281080406,1144.13832736884,1132.30702640524,1058.32348060355,1064.83941805326,1043.06652540406,1078.40357133549,1152.05176710267,1179.06074375302,1117.82315272421,1117.34245836667,1159.77576208586,986.613046328261,924.779241630551,918.336702049617,966.366546263631,913.729023099301,891.578049368905,836.509660283615,756.294499573179,700.396045771895,741.569874205891,762.747783660855,784.937923659407,803.929610179043,829.017387585837,849.686579158456,855.85250708181,878.63570406594,890.313174799419,910.722897752222,918.428722656692,933.895311664356,954.325387944775,970.995739362631,992.20631798932,1010.88194916348,1022.27520714566,1035.22666053257,1052.46591644399,1077.69990866645,1108.30475353633,1143.31178934301,1185.26570738595,1205.31705804209,1282.63416886747,1311.63053760125,1381.2279503506,1537.81834019283,1640.54072088003,1718.59704769958,1726.36930134647,1722.77282833606,1740.81101902928,1841.44636153249,1915.4532323781,1999.55372220211,1970.19411460398,2030.04866500967,2067.20895910766,2091.8133564595,2167.72691406678,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,"Gambia, The",GMB,..,..,..,..,..,..,541.080188773137,526.393360555569,560.868340169724,558.54686424948,576.3284949378,559.62991364986,544.839051932197,577.941930022901,594.161379584551,648.280119394208,674.974030161572,676.455417537658,696.184905331213,664.353754557366,682.144429383382,680.763235791179,652.066636208096,696.849478073282,694.302648852541,662.008143550023,662.002325492942,651.245092357426,653.000030965074,663.331309889547,658.711165332156,651.229615381431,646.421031932611,641.918738488002,622.551318791124,609.618491441846,605.40992484126,617.297597679527,621.226058231623,642.873705091153,659.911237641141,679.539755947951,640.03893213613,665.834222326194,693.563314497133,658.676285443081,636.596026908866,637.20930597537,657.675679192228,681.433469086571,701.014524591061,625.464360270983,639.139881889048,638.522368532214,611.879472952196,619.536364296461,615.193365494386,628.777299272925,658.127833258563,682.797642940426,670.758642891251,689.49323955737,710.686979216316,735.612383709511,758.96588872906,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Ethiopia,ETH,..,231.020311732483,235.017038203337,239.386778488611,242.704624004673,249.912231375365,261.150022934557,264.675697737817,268.128469203589,264.47488599322,266.245461715207,275.976263514282,280.058137263866,286.63864651165,288.463346176636,285.006045430116,278.3136620268,280.444448365703,283.283138767077,276.040285482629,292.153506886342,297.391843880891,288.690088739962,303.85728316787,287.621232002049,248.47060503182,264.539002422205,291.112259309145,281.374024417104,269.793522386618,267.078134508598,237.502454667904,207.967880879774,227.173295614208,226.399912642527,232.230450633845,252.612985005506,252.311666681832,236.05551452188,240.604711286049,247.505413659694,260.04231608135,256.066635883709,243.076666020009,267.923513391712,290.833381425059,313.013896721503,338.799064654308,364.642208155735,385.632419711374,421.898622378633,455.909628648555,481.639999909808,518.324662208106,556.362532243867,597.912113218663,636.835680951429,678.98541915757,705.96881207336,744.702789753973,768.705424485209,790.65701959778,811.177729326201,842.44660489404,883.458588619291,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,642.072233527209,705.988405158037,829.915037227268,806.702995328956,838.660572635214,895.033773452053,899.082974199102,886.053679218386,845.132430060544,893.268735439193,889.009113592982,830.379672282601,808.591420184592,809.794793468889,789.402432018085,789.072701743247,693.398874212494,702.430936480778,703.877374381654,751.374899794668,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Cote d'Ivoire,CIV,1495.16746754194,1584.79700802047,1544.73084077175,1701.85098116155,1925.78185183022,1795.15446525207,1927.01291240163,1939.09574002605,2099.19940540587,2209.89957239449,2340.31065205636,2453.14652785489,2445.07611276194,2475.02677039287,2466.81998522238,2551.2970644557,2765.86772079083,2861.15876809449,3055.94030479339,3010.66074752137,2576.91660095729,2562.42591923373,2466.30363782942,2276.86700017061,2128.64190478015,2138.06011188618,2123.07460132975,2035.62090959375,1981.38877451772,1962.42170003804,1866.0785698741,1794.12062566918,1719.71261335163,1649.47036183619,1598.69239055813,1647.08777075504,1706.97650014485,1801.13163122133,1808.42289027986,1770.86540389357,1717.95385651231,1636.57318705218,1551.27925902838,1441.58801755037,1451.86547141894,1431.73320203111,1437.77453798586,1420.1738958245,1454.62731800082,1473.9183699329,1540.52927270246,1426.46463864534,1503.43433046682,1632.32712787006,1742.53693001178,1814.71855088017,1889.27777949938,1972.81431788947,2013.32307598499,2093.09994335779,2055.08483996432,2146.47635317946,2227.09845246984,2315.38147441648,2395.67689089222,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,"Congo, Dem. Rep.",COD,1302.84345903481,1131.98772586452,1336.6998089344,1369.60082154167,1300.8958995998,1278.25079403072,1326.48771356794,1275.64800012337,1292.4576202688,1372.72158763073,1330.80191738713,1372.67158662084,1338.80477318904,1409.50960050226,1415.3013778405,1309.61694062181,1208.43992183964,1187.22781798447,1089.43139011844,1056.32764928324,1046.19884187998,1040.05243655308,1004.68917686245,987.078612402051,1007.5315807597,979.229876234951,993.629063435171,988.544179306769,961.885634113761,920.159121957634,831.662947440969,736.691215470812,637.436883335816,532.214450612231,487.814601480181,471.254216678637,457.55178560632,424.966609734203,406.859287635037,376.62289344811,339.52682222392,322.033920024307,321.547848190451,329.709536540469,341.714925751419,351.708486411683,358.454382275579,377.437143095814,393.331182464822,383.515898271062,400.619567973092,417.130434045991,438.406058243633,464.526715460494,481.830241883776,495.826633014883,480.461377880475,482.854682128541,495.312105711027,482.524295129472,470.852950000929,485.160805929784,513.512704372167,539.45912637913,554.244129980766,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,"Congo, Rep.",COG,1192.85616529576,1259.50432623652,1290.76325572732,1206.1534137723,1218.55873958116,1228.77600898682,1210.73883952684,1201.40130423722,1255.92951871902,1311.23001699027,1353.23817407044,1414.23871124911,1489.16526262926,1562.12627199102,1633.5218596222,1711.43754680841,1685.48230892799,1498.31802356781,1556.66717228441,1670.77966059118,1921.96861829766,2211.31674185091,2674.95109240622,2773.62663758927,2894.09973517119,2776.76428489105,2511.48682046393,2443.79019878646,2415.94091643835,2408.14159896257,2363.76701814587,2352.52754080776,2346.67913794406,2255.94360801961,2069.79640456567,2092.54337905245,2122.62819294837,2064.7536042465,2095.34403570595,1986.8478922289,2057.01922023551,2056.16505922617,2100.16876714574,2058.88683675038,2058.88402946896,2140.03686200251,2226.0233547376,2004.10103961966,2061.55829880574,2211.31572382028,2332.28508055953,2307.49384399715,2467.06102906839,2390.65754938662,2488.68118548992,2439.35189403696,2174.19310251224,2003.27121075187,1909.9560382117,1885.51080877731,1725.51040049963,1701.79060456872,1686.00234391385,1677.08549205924,1679.58061097707,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,457.60885754267,460.694903212462,443.126779908142,436.571815905833,415.030661056573,443.495676350693,412.631312540002,412.790221907507,407.241360186668,387.128291910418,366.314404747023,349.352882285968,453.637813917067,485.392231712925,545.595470854947,617.294826128753,989.777266733628,2380.32106827232,2833.33184629343,3423.12126162912,3839.08642737128,5882.85050306586,6604.00546310809,7082.65489186921,9208.60566707162,10212.4545051498,10521.9996774827,11594.9172068456,13048.0703050168,12627.862381545,10984.3243932426,11203.9073679091,11650.7196270884,10731.6455729191,10363.4872473549,9068.91003238645,7971.83401904573,7259.10936454803,6578.90039765711,6018.12066321865,5575.26241511492,5487.92479201992,5524.24312418579,5118.21986148331,5041.94038551173,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,904.758288940484,1001.92984186377,1027.69283540475,1089.3879155982,1119.36003750229,1238.16350597544,1175.66310630915,1150.13175298559,1127.62759129896,1124.88785465554,1223.7010122456,1357.00746151632,1328.04038032375,1300.5544789406,1336.42629570893,1337.19295932987,1442.88839640842,1590.689371117,1618.91934480167,1745.0256877423,2027.97481893357,1982.41521465314,1969.96082543683,1972.80340757512,2020.384816101,2119.58163577162,2157.86134470358,2187.6982967057,2216.00896601996,2256.76912678764,2273.04683761056,2283.98316815361,2358.56935643468,2448.83792077995,2522.14342097167,2658.75180508187,2823.48728215402,2928.46845823015,2950.67334362132,2973.83456912379,3069.52175725884,3108.70225253092,3218.50138205493,3332.11983927912,3381.79292071291,3419.82276559528,3500.17688847942,3596.23605400492,3565.54285067501,3759.67106964666,3609.3669136859,3719.03838239806,3695.64957179548,3790.16576788091,3864.20550510839,..
