Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,Uganda,UGA,..,..,..,13.203562108427,11.1869172183074,12.3456790123457,11.6490166414523,13.4607034303083,13.0904183535762,12.4595663112496,13.3377792597533,15.1140966116764,12.3943661971831,8.22639025995393,10.6643119141421,7.25183650404973,4.94422424712949,..,..,..,..,..,9.73593570608496,7.85597381342062,8.23517750579498,8.73201845394909,8.44692452702994,9.71821588881624,10.7923497166665,11.1362280233226,12.7040800379721,15.1712651209099,15.9163452639467,15.2150401994073,14.6343065311901,16.3673442316062,16.9728012774724,16.8941618081021,15.9240447805555,19.265179238009,19.233964611848,19.047563027436,19.9632838513961,20.6833256726828,19.9444298032441,22.2017167509714,20.9249602485175,21.8688822859194,22.7482520102968,24.5565945444507,26.6490161355142,26.381152491705,25.7805974372942,31.4664204101325,26.2315329113631,23.2629074282493,24.8711103998499,24.052422886294,23.7504449883722,24.9024562516631,23.5178704044069,23.3395824392817,23.4475814827832,22.084367974066,21.6442820900246,..
Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.5218120806286,26.2403100773761,23.5817575084893,22.3489932885393,17.7501593371858,26.802919707993,27.3816004354282,24.2674480553228,21.5239019654968,16.4040778498278,9.10055833434599,9.63046072028811,9.65241491109741,13.3961128685909,9.77518928933471,11.1348742281668,10.6307695011456,9.41153413902452,13.5820660324304,8.93353731923908,13.2439531341497,13.9082566392287,14.3060506730983,14.4638878944037,13.5656266178672,14.4880526959843,16.2029591948916,15.9304751770488,16.7467287184294,17.2536884088742,17.8931098133478,21.5932895996857,19.5498563995024,19.9517842192507,23.3300366896798,25.102844981065,22.346801163375,16.9688001917549,17.8156790638551,17.7722974425889,19.622405488233,21.4467414190339,27.0724521810265,..,..,..
Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.0951380265546,12.1783088235294,10.8043804184864,11.0299205624291,10.7241001809692,14.8088986505599,17.1957671957672,16.0759682966951,13.2529322112517,10.6419572601797,11.3751213808684,12.1003307607497,9.19963201471941,8.04471825320621,10.4369308817555,10.512988259954,12.3698610342809,15.1992923724007,10.6553007246765,5.5391670895105,12.006718003226,8.97458620000376,10.2263950817264,10.3437659226407,24.8880308630392,20.5310077647122,21.5663517910828,22.074814442888,23.6117319230397,21.2067763046123,22.8891769937744,21.3061261282548,20.668907969621,22.325908295006,20.3985392323003,23.2624340175259,19.7241316199789,17.1950466966314,15.0415341466529,12.8081335322639,9.3059152625505,10.7686344431485,9.9893502376745,14.3050078362201,5.78653523341068,3.46580920270714,2.17826429341476,2.17279846218936,2.88674000548273,..
Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,South Africa,ZAF,17.4747959673548,16.8133535660091,16.1911554921541,18.2123049142268,19.7423887587822,22.0460632029995,21.4264604472466,20.2548447040085,19.9068018312623,20.2544529262087,22.4333597255212,23.7876254180602,24.5728536559482,23.6191136334099,23.6745724140383,28.1626221241727,29.2010172428248,28.3311345646438,25.8779748640699,25.793142426526,26.3767824576016,27.3235542397142,27.0659119173206,25.9486289547588,23.6344613320341,23.0476336324212,20.443508453746,18.3708979903332,19.5830583616766,20.9439122073431,19.6346821943599,17.8611989071624,16.3687813304511,14.7481168654162,14.9889127441024,15.7024239847946,15.8049377773119,16.1501322913786,16.5139705071343,14.841275516056,14.3870549981056,14.3633064576751,14.0272853046852,14.65691258189,15.1672389589002,15.8783049029154,17.365539559823,19.0216163054292,21.6148222161088,19.4908649747967,17.5616357245929,17.8093691839418,17.934933446749,18.5787122077315,18.301198735847,18.0089532852253,17.4415036155936,16.3988051798909,15.9221674828456,15.4689896600747,13.7983605384555,13.1098786287254,14.182485143945,14.9347126554344,14.5217362279274,..
Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.8507139766335,18.2789041943972,12.7827983795575,12.541975374447,12.1560725407584,9.71821305841924,9.25076064908722,10.1014595941616,5.35490468896384,8.50297484952647,13.0059154757791,10.9088699140053,8.36977422841006,7.74811426056782,8.66377045690347,5.57286605626242,11.03600434571,-2.42435790046364,5.31347525555798,0.292869776037837,1.09681037230364,10.3479835903356,10.9785927983031,10.8781249783208,9.99271197361333,10.9919362832176,10.3480655166595,9.95886493587095,10.1742952422536,11.0063444019559,34.2329697821293,46.3315709602933,29.2017427211432,17.4626810057996,15.7638262887875,17.8284163457472,17.4249472909029,18.8979192279547,15.3862424089972,17.3969911909975,15.5145715002076,16.2800517939539,18.6697194395101,19.8016612074982,19.550924768647,..
Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,Senegal,SEN,..,..,..,..,..,5.70157234498663,8.52397669575614,9.92595504656772,7.3485949556097,8.16925840126087,9.54329231600746,10.1853891019399,10.3356143344955,10.7444754665048,12.1861122747438,11.1799594410999,10.3319502171583,9.94824802437044,10.475576849936,11.2763838621152,11.9962958995098,12.7337450766716,16.8371747041627,16.9800999555589,16.4708770266329,15.2686166795207,11.0797002765633,12.4189043706086,13.8761472167194,13.635120100554,14.5972584845911,14.6927405145281,15.3394151148933,14.6596389049948,17.1399920981717,15.2995419739429,16.3904751259118,15.8480598951591,18.7449802067005,18.2880250024253,19.2253255567794,18.9542217193381,20.4321036574164,17.4102276457347,17.4976895109659,18.2940175082513,21.2140610383753,21.0584702020658,22.5827096407528,19.892181730254,18.5165937108428,21.016036842452,20.7024327245936,22.1689175500657,23.4796505671231,23.0173333396773,23.9281241214968,25.8256617810862,28.3218108284288,29.6563562180026,30.4531772551564,33.9687017708203,34.7070819982062,35.3851662555736,34.0006097744121,..
Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.4716984693841,23.3259879835455,15.2036207503395,13.2731764800927,9.81989005820097,9.91965409845741,8.93236243779905,9.44717681518707,12.8828023034422,13.4761970386815,9.53845645666434,8.03404355809292,7.39673112367624,9.14586516937123,10.0086967702243,9.69280743717089,10.9699988705018,10.4359633046053,10.2853747297938,9.34926616353232,12.8987592824872,12.9187965036887,13.1124812957632,12.9749705139819,14.2520471754012,18.2210881945706,19.023650215607,18.8051078635007,25.5219399888777,28.4299311788699,31.870470362767,31.5627689193736,28.8051401650125,29.5948792086768,30.7842595780715,32.6070143030411,27.0108807832762,25.7950329752951,28.4269222889978,30.3782549192321,28.3266350401009,28.5385650591052,29.6208107643846,21.2647169976858,22.0531389038293,..
Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,Rwanda,RWA,..,..,..,..,..,9.81183061986971,9.66409780323952,7.30759506432244,7.08478439299582,6.73025835177764,7.18508393310367,9.04183552032093,9.5154188375478,9.42622989451762,10.4602504989409,13.1893137792234,12.9141788352504,12.7600156504267,13.9666861927182,14.8383072066619,12.21409357242,13.0300068740216,14.3420020813223,14.585516384253,15.4998704985862,15.571276846205,15.7339197969811,15.7060277138752,13.9501994084286,13.3518298718443,14.6499832156687,14.0217499685173,15.6340960424373,16.747020875705,9.98250901704606,13.4091329900849,14.3704263730672,13.8097794362117,14.8076611218115,11.9734139200974,12.2911723538114,12.7844289211049,12.6161021461481,13.1689898461308,14.3572006203523,15.1471395794747,14.6756752242305,16.2864963533095,20.6175261375337,20.2783517973557,19.8702412861231,20.5062993645138,22.6354803172049,23.679889481248,22.6405677164575,23.9635111173265,27.1363763441333,22.7136711423585,22.964640691504,26.9124313838905,25.3305724303759,26.6231523401523,24.5654000795313,26.6636127849857,29.1132831962602,..
Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
