Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Trade (% of GDP),NE.TRD.GNFS.ZS,Indonesia,IDN,24.0902101486417,24.6756009359711,10.5610066661673,18.4181002243829,25.3171654867877,11.0122311261071,34.8528015194682,25.6428402925218,26.4463204082606,23.841059602649,28.6826347305389,31.062091503268,35.4119193689746,39.5341605709717,50.4183787822189,44.5212576626458,43.0065883478699,43.5701999400338,42.7147630352589,53.6555359183648,52.6540464774445,53.1773002387695,48.6762274326459,56.5592366644233,50.1106199773017,44.7183723110447,41.0095381677863,46.9742478782921,47.2545614222743,49.0818836891175,52.8918614376893,54.8395648805761,57.4274341101528,50.5233858882307,51.877101049475,53.9585900635426,52.264743657148,55.9938588086777,96.1861923602686,62.9439128601924,71.4368759173731,69.7932075256238,59.0794617663723,53.6164937473016,59.761294836691,63.9879358688635,56.6571268148867,54.8292499782075,58.5613996312961,45.5121213687054,46.7012738758737,50.1800131841104,49.5828982992627,48.6373726752893,48.0801755855227,41.9376402415294,37.4213418023318,39.3554970704606,43.0743089552002,37.6277775357108,32.9721754002427,40.2047582749671,45.4646701959453,41.3362868707652,42.572647301834,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.10569132341861,13.8028174811876,11.3151658117447,20.1155453651589,45.528106634611,44.1268320044714,35.8472084769786,38.1823216438676,44.1307586141721,52.6288120122103,64.809269997254,60.5544661404946,63.7571736099789,65.1569707659458,84.2695405093512,80.0584561654881,68.8373013678325,65.8994368798482,67.2549028523532,60.572095882788,66.0797516222837,71.7926462737852,81.9613754162421,79.2126289035269,81.8491820941317,76.930826218652,84.7203378916677,91.6986958680216,98.1851264313662,98.1791466159604,99.0597382933399,85.798321703681,75.0918909204124,..,..,..,..,..,..,..,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Malaysia,MYS,92.3286737129219,90.054963929921,89.1790435776073,89.7058823529412,86.4297056308782,85.3149171270718,81.0765873428245,79.4919073960254,82.932810201079,84.2396149046176,86.8797024262406,79.4905441914319,73.3755274261603,77.3326924104043,96.3863855105434,90.6457101916532,93.1956560441517,92.7767470624614,92.5460592303225,103.153541271756,112.587228933744,110.862131810529,110.458633524497,108.016296632786,106.629792583281,104.683103136698,106.497751208202,111.919590553123,122.624228645664,136.689061416096,146.888252533989,159.311447263255,150.611220981935,157.940462501597,179.904942673986,192.113200253514,181.766982485457,185.66511116237,209.492202808189,217.570919391949,220.406788982074,203.364636010653,199.356232695655,194.195129056831,210.374265897124,203.854644595624,202.577146840398,192.465506357652,176.668324785148,162.558970452699,157.944764886771,154.937684607226,147.841754766013,142.720991464873,138.312231176843,131.37007244526,126.8990100257,133.155173371956,130.402625502126,123.028562027943,116.788182437638,134.035994690727,146.424604753908,132.593461641599,137.362571161559,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.7242577792075,64.4680319495873,77.7667280459137,69.161566797509,78.9346444583816,75.6194730009492,94.1768880770207,110.397125303731,111.771741244001,118.269562072288,120.074969093599,131.351481056276,133.551965265648,140.348734318483,133.700023826819,130.393510678736,102.2879490147,109.998400607758,109.790505166814,116.740233418212,124.887552768657,124.454908526693,122.109596815379,122.704555602667,121.155451298689,118.43765541305,115.736679072448,122.105396346568,146.179846509715,145.873632761406,134.206842395931,143.447009703011,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Viet Nam,VNM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.2186943238731,20.7986065749129,18.9504870869001,57.9044621549852,81.315697940889,66.9469523941752,73.5768851264792,66.2122671512498,77.4731979426888,74.7212659206088,92.7057468018939,94.3444840684516,97.0012485118429,102.787406603958,111.417094419512,111.955937998525,116.696868652499,124.327954439125,133.016497868747,130.714846045026,138.313621869598,154.605383996554,154.317479627758,134.706317721758,113.977687539714,125.260577940829,123.224116745985,130.846354866743,135.410521454361,144.914228195237,145.409507973118,160.98008365887,164.663936775893,164.704215031408,163.245862814935,186.675832836814,183.153619147836,164.818071269894,173.862024782965,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Thailand,THA,33.5598583586213,34.4455713581831,33.3361802438981,33.5093396300662,36.1300406932523,34.9162381792472,35.5602502954225,38.3731248017245,37.6202723383726,36.1223008144778,34.4023067652724,34.8018251799158,37.3733101033821,38.6492576656576,45.5447697785706,41.3379512150811,42.940259009098,45.3360586481119,43.9989747661043,51.8679561735627,54.479065609659,53.9686664567334,47.5483288224509,47.3844960424744,48.0692654183176,49.1552284474048,49.1708546817786,57.2279844893387,67.4134705068906,72.4069335208579,75.7823643645399,78.4711349774175,77.9546456926093,77.7461171174097,81.2489529938277,89.7561749368245,84.2741479979753,95.0517906464755,100.240473732828,100.706288704433,121.297955351472,120.267966273533,114.969743021067,116.692819704865,127.411873720393,137.853866832247,134.086946191268,129.873226989717,140.437011540931,119.269418854589,127.250522638251,139.675407224576,137.67493851024,132.462274174269,130.905495444398,124.839662152526,120.57522728913,120.891427433638,120.841864730984,109.689514715166,97.8007432465178,117.252944620852,132.858712082871,128.824114152375,136.747107022451,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Singapore,SGP,339.30657272643,299.401888324006,286.644526153481,296.88145247419,255.030688294608,257.54122536533,253.777857227982,235.934985091955,256.800476583265,273.697675791628,271.059479870053,259.296670947633,229.053394842393,245.728962253261,313.964960955157,283.570185086716,305.899996000906,326.983709610351,334.601961019556,375.010406221028,410.936775211058,399.778268318397,372.537167610326,333.147038730359,313.123526254242,304.14484567871,294.826460468494,325.038474626505,359.867159003075,347.5726856798,344.33221784507,323.887994825751,311.312267281518,313.416139807665,316.216547584567,345.459263895462,334.911163288092,323.86442214814,312.079255674686,336.484846412882,364.364520468218,349.292105694978,349.746013985676,377.218564301581,401.523712538509,420.430512920559,425.363399543019,394.288471919078,437.326714891057,358.192811828842,369.685555787646,379.098631377539,369.212965787665,367.041780049019,360.467319166237,329.471398940262,302.839656046574,316.794409287568,326.59658728675,324.394985115301,332.040805481913,329.161383683762,332.34956775484,325.69322405378,322.371427934716,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Philippines,PHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.2707808775534,32.1801402488095,34.3130118372165,34.8239843526748,32.8405218386658,34.7400067891545,37.3574011096386,39.3236456105194,41.2829242962139,42.922356288058,44.2199237760081,44.9911427301615,50.4650429209218,52.5265038023175,57.3305579762779,63.8553035508774,77.2286459172662,80.077201518421,77.1614937122172,85.1533684600039,84.9003886237531,83.8448040937789,87.5746443636636,87.1252848232048,83.8456745708051,80.8505386728775,73.6449799920629,67.6810707730401,60.8865907869758,66.1042785137797,60.7958366999075,57.8420055133082,55.8247812320298,57.4681720875945,59.1415921053094,61.7760657653871,68.1683697426727,72.1633982990273,68.8418422595678,58.1695603022281,63.4846098136712,72.4296836107599,67.4199693173966,65.8854725286968,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.7125277514305,53.1102490548651,52.1340989352977,52.1156792995169,51.8421111606872,50.6549538658753,47.9509948297202,49.8078631881218,50.8759360327181,52.0135765985473,..,..,..,..,..,58.1211683063787,57.7484299019104,62.9376106272656,69.9356430075004,70.5057160411668,62.8696183920448,71.0372539498999,80.4854766978859,77.1488095360526,78.7306051610635,75.9893555053428,87.0553329877697,91.0997876196857,93.2161814722477,89.085616098756,84.8821666638192,81.6201140155232,81.5709547429689,81.0114146368958,89.7454253523344,90.2870882587894,95.3715460226132,99.5379309038179,105.640902140819,110.939599584216,102.421000963035,89.8961882533585,87.319801332806,85.1768604269985,93.8980617666778,108.509658357959,110.291003658452,147.123112375318,146.973965879597,136.86343465048,132.587439642245,..
Trade (% of GDP),NE.TRD.GNFS.ZS,Nepal,NPL,..,..,..,..,..,21.688683000512,14.4015048660731,13.8269678281065,14.3454617497432,17.2323107981504,13.2071167883212,14.5334520235645,13.5789366928754,16.9826455218118,15.9978152716199,22.2678187468206,24.9511321429868,26.1053229166667,26.0439878960475,27.7515191188318,30.2727956093013,32.5191356247053,30.3988638930906,31.5462097156398,30.1015498119166,31.5287854720302,31.9650419926782,32.7198891394213,33.8290380464463,33.3509280937391,32.1887541579639,34.6750551287954,41.6954131372025,47.1895811750777,50.432072744791,59.49051839854,58.4577686983002,64.0355348949959,56.7096012897007,52.5669812534353,55.7105890041319,55.7999210803706,46.2307185004451,44.2478836156195,46.1472867206087,44.0629474798613,44.7619877569242,44.5792750200254,46.0362063511913,47.0794477633688,45.9849057742707,36.296758890097,37.921906058758,41.8653757376722,45.9826416115927,46.6657303895158,42.115486124737,44.6424106224996,48.4473869461067,49.2495265874454,40.9188741243442,43.0538047919129,48.9734014799428,41.5701502933145,40.5298226771909,..
